ID,item,item_id,sequence,n_DD_event,dd_event_sequence,source,target,n_DD_event_new,dd_event_sequence_new,source_new,target_new,clnddseq,clnddseq_len,Condition,D_D_TotalTimeSpent,TotalTimeSpentonItem,ItemResponse,ItemFinalScore,n_Condition,single_Condition,source1,source2,source3,source4,source5,target1,target2,target3,target4,target5,source_ascending,source_descending,target_ascending,target_descending,nunique_target,nunique_source,source_focus,target_focus,source_partial_ascending,source_partial_descending,source_partial_focus,target_partial_ascending,target_partial_descending,target_partial_focus,strategy,ItemFinalScoreBinary,new_strategy,pretest_final_score_total
A1VC6F0FYG1L5,4,4b,start_s5;s5_t3;start_s4;s4_t3;start_s3;s3_t2;start_s2;s2_t3;start_s1;s1_t3,5,source5_to_target3;source4_to_target3;source3_to_target2;source2_to_target3;source1_to_target3,source5;source4;source3;source2;source1,target3;target3;target2;target3;target3,5,s5_t3;s4_t3;s3_t2;s2_t3;s1_t3,s5;s4;s3;s2;s1,t3;t3;t2;t3;t3,s5_t3;s4_t3;s3_t2;s2_t3;s1_t3,5,2,410.43771,78.31473,"{""target1"":[],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source4"",""sub"":""2""},{""id"":""source2"",""sub"":""3""},{""id"":""source1"",""sub"":""4""}]}",1,1,1,5,4,3,2,1,3,3,2,3,3,FALSE,TRUE,FALSE,FALSE,2,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,5
A1VC6F0FYG1L5,7,7b,start_s4;s4_t2;start_s5;s5_t3;start_s2;s2_t3;start_s1;s1_t1;start_s3;s3_t1,5,source4_to_target2;source5_to_target3;source2_to_target3;source1_to_target1;source3_to_target1,source4;source5;source2;source1;source3,target2;target3;target3;target1;target1,5,s4_t2;s5_t3;s2_t3;s1_t1;s3_t1,s4;s5;s2;s1;s3,t2;t3;t3;t1;t1,s4_t2;s5_t3;s2_t3;s1_t1;s3_t1,5,2,410.43771,28.39086,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,4,5,2,1,3,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,5
A1VC6F0FYG1L5,6,6b,start_s1;s1_t3;start_s2;s2_t3;start_s3;s3_t1;start_s4;s4_t2;start_s5;s5_t1,5,source1_to_target3;source2_to_target3;source3_to_target1;source4_to_target2;source5_to_target1,source1;source2;source3;source4;source5,target3;target3;target1;target2;target1,5,s1_t3;s2_t3;s3_t1;s4_t2;s5_t1,s1;s2;s3;s4;s5,t3;t3;t1;t2;t1,s1_t3;s2_t3;s3_t1;s4_t2;s5_t1,5,2,410.43771,23.17812,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,3,3,1,2,1,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,5
A1VC6F0FYG1L5,9,9b,start_s1;s1_t3;start_s5;s5_t3;start_s4;s4_t1;start_s2;s2_t2;start_s3;s3_t1,5,source1_to_target3;source5_to_target3;source4_to_target1;source2_to_target2;source3_to_target1,source1;source5;source4;source2;source3,target3;target3;target1;target2;target1,5,s1_t3;s5_t3;s4_t1;s2_t2;s3_t1,s1;s5;s4;s2;s3,t3;t3;t1;t2;t1,s1_t3;s5_t3;s4_t1;s2_t2;s3_t1,5,2,410.43771,19.77394,"{""target1"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,5,4,2,3,3,3,1,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,5
A1VC6F0FYG1L5,5,5b,start_s2;s2_t3;start_s1;s1_t1;start_s5;s5_t1;start_s3;s3_t2;start_s4;s4_t3,5,source2_to_target3;source1_to_target1;source5_to_target1;source3_to_target2;source4_to_target3,source2;source1;source5;source3;source4,target3;target1;target1;target2;target3,5,s2_t3;s1_t1;s5_t1;s3_t2;s4_t3,s2;s1;s5;s3;s4,t3;t1;t1;t2;t3,s2_t3;s1_t1;s5_t1;s3_t2;s4_t3,5,2,410.43771,53.89931,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,2,1,5,3,4,3,1,1,2,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,5
A1VCAMP3XM62R,8,8b,start_s1;s1_t2;start_s3;s3_t1;start_s5;s5_t1;start_s4;s4_t3;start_s2;s2_t3,5,source1_to_target2;source3_to_target1;source5_to_target1;source4_to_target3;source2_to_target3,source1;source3;source5;source4;source2,target2;target1;target1;target3;target3,5,s1_t2;s3_t1;s5_t1;s4_t3;s2_t3,s1;s3;s5;s4;s2,t2;t1;t1;t3;t3,s1_t2;s3_t1;s5_t1;s4_t3;s2_t3,5,2,534.06442,49.28252,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source4"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,1,3,5,4,2,2,1,1,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,3
A1VCAMP3XM62R,7,7b,start_s4;s4_t2;start_s5;s5_t3;start_s3;s3_t1;start_s2;s2_t3;start_s1;s1_t1,5,source4_to_target2;source5_to_target3;source3_to_target1;source2_to_target3;source1_to_target1,source4;source5;source3;source2;source1,target2;target3;target1;target3;target1,5,s4_t2;s5_t3;s3_t1;s2_t3;s1_t1,s4;s5;s3;s2;s1,t2;t3;t1;t3;t1,s4_t2;s5_t3;s3_t1;s2_t3;s1_t1,5,2,534.06442,36.95891,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,4,5,3,2,1,2,3,1,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,TRUE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,3
A1VCAMP3XM62R,5,5b,start_s1;s1_t1;start_s4;s4_t2;start_s3;s3_t2;start_s2;s2_t3;start_s5;s5_t1,5,source1_to_target1;source4_to_target2;source3_to_target2;source2_to_target3;source5_to_target1,source1;source4;source3;source2;source5,target1;target2;target2;target3;target1,5,s1_t1;s4_t2;s3_t2;s2_t3;s5_t1,s1;s4;s3;s2;s5,t1;t2;t2;t3;t1,s1_t1;s4_t2;s3_t2;s2_t3;s5_t1,5,2,534.06442,49.25817,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target3"":[{""id"":""source2"",""sub"":""1""}]}",1,1,1,1,4,3,2,5,1,2,2,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,TRUE,1,FALSE,FALSE,0,Source Partial Focus,0,Source Focus,3
A1VCAMP3XM62R,6,6b,start_s4;s4_t2;start_s2;s2_t3;start_s3;s3_t1;start_s1;s1_t3;start_s5;s5_t3;start_s5;move_s5_from_t3_t1,5,source4_to_target2;source2_to_target3;source3_to_target1;source1_to_target3;source5_to_target3,source4;source2;source3;source1;source5,target2;target3;target1;target3;target3,6,s4_t2;s2_t3;s3_t1;s1_t3;s5_t3;s5_t1,s4;s2;s3;s1;s5;s5,t2;t3;t1;t3;t3;t1,s4_t2;s2_t3;s3_t1;s1_t3;s5_t3,5,2,534.06442,43.70353,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",2,1,1,4,2,3,1,5,2,3,1,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,3
A1VCAMP3XM62R,3,3b,start_s4;s4_t2;start_s4;move_s4_from_t2_t1;start_s3;s3_t2;start_s5;s5_t3;start_s1;s1_t3;start_s1;move_s1_from_t3_t2;start_s2;s2_t2,5,source4_to_target2;source3_to_target2;source5_to_target3;source1_to_target3;source2_to_target2,source4;source3;source5;source1;source2,target2;target2;target3;target3;target2,7,s4_t2;s4_t1;s3_t2;s5_t3;s1_t3;s1_t2;s2_t2,s4;s4;s3;s5;s1;s1;s2,t2;t1;t2;t3;t3;t2;t2,s4_t2;s3_t2;s5_t3;s1_t3;s2_t2,5,2,534.06442,99.39561,"{""target1"":[{""id"":""source4"",""sub"":""1""}],""target2"":[{""id"":""source3"",""sub"":""1""},{""id"":""source1"",""sub"":""2""},{""id"":""source2"",""sub"":""3""}],""target3"":[{""id"":""source5"",""sub"":""1""}]}",1,1,1,4,3,5,1,2,2,2,3,3,2,FALSE,FALSE,FALSE,FALSE,2,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,3
A1VCAMP3XM62R,4,4b,start_s1;return_s1;start_s2;s2_t3;start_s5;s5_t3;start_s4;return_s4;start_s4;s4_t3;start_s3;s3_t2;start_s1;s1_t1,5,source2_to_target3;source5_to_target3;source4_to_target3;source3_to_target2;source1_to_target1,source2;source5;source4;source3;source1,target3;target3;target3;target2;target1,5,s2_t3;s5_t3;s4_t3;s3_t2;s1_t1,s2;s5;s4;s3;s1,t3;t3;t3;t2;t1,s2_t3;s5_t3;s4_t3;s3_t2;s1_t1,5,2,534.06442,73.75873,"{""target1"":[{""id"":""source1"",""sub"":""1""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""},{""id"":""source4"",""sub"":""3""}]}",1,1,1,2,5,4,3,1,3,3,3,2,1,FALSE,FALSE,FALSE,TRUE,3,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,0,Target Focus,3
A1VCAMP3XM62R,2,2b,start_s5;s5_t2;start_s3;s3_t1;start_s2;s2_t3;start_s4;s4_t3;start_s1;s1_t1,5,source5_to_target2;source3_to_target1;source2_to_target3;source4_to_target3;source1_to_target1,source5;source3;source2;source4;source1,target2;target1;target3;target3;target1,5,s5_t2;s3_t1;s2_t3;s4_t3;s1_t1,s5;s3;s2;s4;s1,t2;t1;t3;t3;t1,s5_t2;s3_t1;s2_t3;s4_t3;s1_t1,5,2,534.06442,49.47445,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",0,1,1,5,3,2,4,1,2,1,3,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,3
A1VCAMP3XM62R,10,10b,start_s2;s2_t2;start_s1;s1_t2;start_s1;move_s1_from_t2_t3;start_s4;s4_t1;start_s5;s5_t1;start_s3;s3_t2,5,source2_to_target2;source1_to_target2;source4_to_target1;source5_to_target1;source3_to_target2,source2;source1;source4;source5;source3,target2;target2;target1;target1;target2,6,s2_t2;s1_t2;s1_t3;s4_t1;s5_t1;s3_t2,s2;s1;s1;s4;s5;s3,t2;t2;t3;t1;t1;t2,s2_t2;s1_t2;s4_t1;s5_t1;s3_t2,5,2,534.06442,43.27953,"{""target1"":[{""id"":""source4"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target3"":[{""id"":""source1"",""sub"":""1""}]}",0,1,1,2,1,4,5,3,2,2,1,1,2,FALSE,FALSE,FALSE,FALSE,2,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,3
A1VCAMP3XM62R,1,1b,start_s5;s5_t2;start_s2;s2_t1;start_s3;s3_t1;start_s1;s1_t3;start_s4;s4_t3,5,source5_to_target2;source2_to_target1;source3_to_target1;source1_to_target3;source4_to_target3,source5;source2;source3;source1;source4,target2;target1;target1;target3;target3,5,s5_t2;s2_t1;s3_t1;s1_t3;s4_t3,s5;s2;s3;s1;s4,t2;t1;t1;t3;t3,s5_t2;s2_t1;s3_t1;s1_t3;s4_t3,5,2,534.06442,64.34156,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,5,2,3,1,4,2,1,1,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,3
A1VCAMP3XM62R,9,9b,start_s1;s1_t2;start_s2;s2_t2;start_s3;s3_t1;start_s4;s4_t1;start_s5;s5_t3,5,source1_to_target2;source2_to_target2;source3_to_target1;source4_to_target1;source5_to_target3,source1;source2;source3;source4;source5,target2;target2;target1;target1;target3,5,s1_t2;s2_t2;s3_t1;s4_t1;s5_t3,s1;s2;s3;s4;s5,t2;t2;t1;t1;t3,s1_t2;s2_t2;s3_t1;s4_t1;s5_t3,5,2,534.06442,24.61141,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}],""target3"":[{""id"":""source5"",""sub"":""1""}]}",1,1,1,1,2,3,4,5,2,2,1,1,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,0,Source Focus,3
A1VGC8ZJW3XTC,10,10e,start_s1;s1_t3;start_s2;s2_t1;start_s3;s3_t3;start_s4;s4_t2;start_s5;s5_t1,5,source1_to_target3;source2_to_target1;source3_to_target3;source4_to_target2;source5_to_target1,source1;source2;source3;source4;source5,target3;target1;target3;target2;target1,5,s1_t3;s2_t1;s3_t3;s4_t2;s5_t1,s1;s2;s3;s4;s5,t3;t1;t3;t2;t1,s1_t3;s2_t1;s3_t3;s4_t2;s5_t1,5,5,221.13665,26.21522,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,3,1,3,2,1,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,9
A1VGC8ZJW3XTC,5,5e,start_s1;s1_t1;start_s2;s2_t3;start_s5;s5_t1;start_s3;s3_t2;start_s4;s4_t3,5,source1_to_target1;source2_to_target3;source5_to_target1;source3_to_target2;source4_to_target3,source1;source2;source5;source3;source4,target1;target3;target1;target2;target3,5,s1_t1;s2_t3;s5_t1;s3_t2;s4_t3,s1;s2;s5;s3;s4,t1;t3;t1;t2;t3,s1_t1;s2_t3;s5_t1;s3_t2;s4_t3,5,5,221.13665,17.8605,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source3"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,5,3,4,1,3,1,2,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,9
A1VGC8ZJW3XTC,9,9e,start_s1;s1_t3;start_s2;s2_t2;start_s3;s3_t1;start_s4;s4_t1;start_s5;s5_t3,5,source1_to_target3;source2_to_target2;source3_to_target1;source4_to_target1;source5_to_target3,source1;source2;source3;source4;source5,target3;target2;target1;target1;target3,5,s1_t3;s2_t2;s3_t1;s4_t1;s5_t3,s1;s2;s3;s4;s5,t3;t2;t1;t1;t3,s1_t3;s2_t2;s3_t1;s4_t1;s5_t3,5,5,221.13665,12.32285,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,3,2,1,1,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,9
A1VGC8ZJW3XTC,4,4e,start_s2;s2_t3;start_s5;s5_t3;start_s3;s3_t2;start_s4;s4_t3;start_s4;move_s4_from_t3_t2;start_s1;s1_t1,5,source2_to_target3;source5_to_target3;source3_to_target2;source4_to_target3;source1_to_target1,source2;source5;source3;source4;source1,target3;target3;target2;target3;target1,6,s2_t3;s5_t3;s3_t2;s4_t3;s4_t2;s1_t1,s2;s5;s3;s4;s4;s1,t3;t3;t2;t3;t2;t1,s2_t3;s5_t3;s3_t2;s4_t3;s1_t1,5,5,221.13665,20.09772,"{""target1"":[{""id"":""source1"",""sub"":""1""}],""target2"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",1,1,1,2,5,3,4,1,3,3,2,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,9
A1VGC8ZJW3XTC,2,2e,start_s2;s2_t2;start_s3;s3_t1;start_s4;s4_t1;start_s5;s5_t3;start_s1;s1_t3,5,source2_to_target2;source3_to_target1;source4_to_target1;source5_to_target3;source1_to_target3,source2;source3;source4;source5;source1,target2;target1;target1;target3;target3,5,s2_t2;s3_t1;s4_t1;s5_t3;s1_t3,s2;s3;s4;s5;s1,t2;t1;t1;t3;t3,s2_t2;s3_t1;s4_t1;s5_t3;s1_t3,5,5,221.13665,36.70636,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target2"":[{""id"":""source2"",""sub"":""1""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",2,1,1,2,3,4,5,1,2,1,1,3,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,9
A1VGC8ZJW3XTC,1,1e,start_s2;s2_t1;start_s5;s5_t2;start_s1;s1_t3;start_s4;s4_t3;start_s3;s3_t1,5,source2_to_target1;source5_to_target2;source1_to_target3;source4_to_target3;source3_to_target1,source2;source5;source1;source4;source3,target1;target2;target3;target3;target1,5,s2_t1;s5_t2;s1_t3;s4_t3;s3_t1,s2;s5;s1;s4;s3,t1;t2;t3;t3;t1,s2_t1;s5_t2;s1_t3;s4_t3;s3_t1,5,5,221.13665,12.75455,"{""target1"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source5"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,2,5,1,4,3,1,2,3,3,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,9
A1VGC8ZJW3XTC,8,8e,start_s1;s1_t2;start_s2;s2_t3;start_s4;s4_t3;start_s5;s5_t1;start_s3;s3_t1,5,source1_to_target2;source2_to_target3;source4_to_target3;source5_to_target1;source3_to_target1,source1;source2;source4;source5;source3,target2;target3;target3;target1;target1,5,s1_t2;s2_t3;s4_t3;s5_t1;s3_t1,s1;s2;s4;s5;s3,t2;t3;t3;t1;t1,s1_t2;s2_t3;s4_t3;s5_t1;s3_t1,5,5,221.13665,14.80416,"{""target1"":[{""id"":""source5"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,1,2,4,5,3,2,3,3,1,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,1,Other,9
A1VGC8ZJW3XTC,6,6e,start_s1;s1_t3;start_s3;s3_t1;start_s2;s2_t3;start_s4;s4_t2;start_s5;s5_t1,5,source1_to_target3;source3_to_target1;source2_to_target3;source4_to_target2;source5_to_target1,source1;source3;source2;source4;source5,target3;target1;target3;target2;target1,5,s1_t3;s3_t1;s2_t3;s4_t2;s5_t1,s1;s3;s2;s4;s5,t3;t1;t3;t2;t1,s1_t3;s3_t1;s2_t3;s4_t2;s5_t1,5,5,221.13665,12.03712,"{""target1"":[{""id"":""source3"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source2"",""sub"":""2""}]}",2,1,1,1,3,2,4,5,3,1,3,2,1,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,1,Source Focus,9
A1VGC8ZJW3XTC,3,3e,start_s2;s2_t1;start_s5;s5_t3;start_s4;s4_t2;start_s3;s3_t2;start_s1;s1_t3,5,source2_to_target1;source5_to_target3;source4_to_target2;source3_to_target2;source1_to_target3,source2;source5;source4;source3;source1,target1;target3;target2;target2;target3,5,s2_t1;s5_t3;s4_t2;s3_t2;s1_t3,s2;s5;s4;s3;s1,t1;t3;t2;t2;t3,s2_t1;s5_t3;s4_t2;s3_t2;s1_t3,5,5,221.13665,54.78727,"{""target1"":[{""id"":""source2"",""sub"":""1""}],""target2"":[{""id"":""source4"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target3"":[{""id"":""source5"",""sub"":""1""},{""id"":""source1"",""sub"":""2""}]}",1,1,1,2,5,4,3,1,1,3,2,2,3,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,9
A1VGC8ZJW3XTC,7,7e,start_s1;s1_t1;start_s2;s2_t3;start_s3;s3_t1;start_s4;s4_t2;start_s5;s5_t3,5,source1_to_target1;source2_to_target3;source3_to_target1;source4_to_target2;source5_to_target3,source1;source2;source3;source4;source5,target1;target3;target1;target2;target3,5,s1_t1;s2_t3;s3_t1;s4_t2;s5_t3,s1;s2;s3;s4;s5,t1;t3;t1;t2;t3,s1_t1;s2_t3;s3_t1;s4_t2;s5_t3,5,5,221.13665,13.5509,"{""target1"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source4"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source5"",""sub"":""2""}]}",2,1,1,1,2,3,4,5,1,3,1,2,3,TRUE,FALSE,FALSE,FALSE,3,5,1,0,FALSE,FALSE,0,FALSE,FALSE,0,Source Focus,1,Source Focus,9
A1VNJOS2LHSOZ,10,10e,start_s1;s1_t2;start_s2;s2_t3;start_s3;s3_t1;start_s3;move_s3_from_t1_t3;start_s5;s5_t1;start_s4;s4_t2,5,source1_to_target2;source2_to_target3;source3_to_target1;source5_to_target1;source4_to_target2,source1;source2;source3;source5;source4,target2;target3;target1;target1;target2,6,s1_t2;s2_t3;s3_t1;s3_t3;s5_t1;s4_t2,s1;s2;s3;s3;s5;s4,t2;t3;t1;t3;t1;t2,s1_t2;s2_t3;s3_t1;s5_t1;s4_t2,5,5,517.5897,53.49207,"{""target1"":[{""id"":""source5"",""sub"":""1""}],""target2"":[{""id"":""source1"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}]}",1,1,1,1,2,3,5,4,2,3,1,1,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,TRUE,FALSE,1,FALSE,FALSE,0,Source Partial Focus,0,Source Focus,2
A1VNJOS2LHSOZ,4,4e,start_s1;s1_t3;start_s4;s4_t1;start_s3;return_s3;start_s3;s3_t3;start_s5;s5_t3;start_s5;return_s5;start_s5;s5_t3;start_s2;s2_t2;start_s2;move_s2_from_t2_t3,6,source1_to_target3;source4_to_target1;source3_to_target3;source5_to_target3;source5_to_target3;source2_to_target2,source1;source4;source3;source5;source5;source2,target3;target1;target3;target3;target3;target2,7,s1_t3;s4_t1;s3_t3;s5_t3;s5_t3;s2_t2;s2_t3,s1;s4;s3;s5;s5;s2;s2,t3;t1;t3;t3;t3;t2;t3,s1_t3;s4_t1;s3_t3;s5_t3;s2_t2,5,5,517.5897,139.6333,"{""target1"":[{""id"":""source4"",""sub"":""1""}],""target2"":[],""target3"":[{""id"":""source1"",""sub"":""1""},{""id"":""source3"",""sub"":""2""},{""id"":""source5"",""sub"":""3""},{""id"":""source2"",""sub"":""4""}]}",0,1,1,1,4,3,5,2,3,1,3,3,2,FALSE,FALSE,FALSE,FALSE,3,5,0,0,FALSE,FALSE,0,FALSE,FALSE,0,Mixed Approach,0,Other,2
A1VNJOS2LHSOZ,8,8e,start_s5;return_s5;start_s5;s5_t1;start_s3;s3_t1;start_s1;s1_t2;start_s2;s2_t3;start_s4;s4_t3,5,source5_to_target1;source3_to_target1;source1_to_target2;source2_to_target3;source4_to_target3,source5;source3;source1;source2;source4,target1;target1;target2;target3;target3,5,s5_t1;s3_t1;s1_t2;s2_t3;s4_t3,s5;s3;s1;s2;s4,t1;t1;t2;t3;t3,s5_t1;s3_t1;s1_t2;s2_t3;s4_t3,5,5,517.5897,34.13077,"{""target1"":[{""id"":""source5"",""sub"":""1""},{""id"":""source3"",""sub"":""2""}],""target2"":[{""id"":""source1"",""sub"":""1""}],""target3"":[{""id"":""source2"",""sub"":""1""},{""id"":""source4"",""sub"":""2""}]}",2,1,1,5,3,1,2,4,1,1,2,3,3,FALSE,FALSE,TRUE,FALSE,3,5,0,1,FALSE,FALSE,0,FALSE,FALSE,0,Target Focus,1,Target Focus,2
